Title,Year,Source title,DOI,Link
"SINR-Based Analysis of IEEE 802.11p/bd Broadcast VANETs for Safety Services",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3069206","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103782416&doi=10.1109%2fTNSM.2021.3069206&partnerID=40&md5=29c0150cf79c022e178edcb17c75346c"
"DETONAR: Detection of Routing Attacks in RPL-Based IoT",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3075496","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105038012&doi=10.1109%2fTNSM.2021.3075496&partnerID=40&md5=5fa9069b59a76c8df481dd502b4b6eb7"
"Resource Optimization and Delay Guarantee Virtual Network Function Placement for Mapping SFC Requests in Cloud Networks",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3058656","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100838808&doi=10.1109%2fTNSM.2021.3058656&partnerID=40&md5=074603d577eb7b0f0c93fd40974a3efc"
"Reliable Placement of Service Function Chains and Virtual Monitoring Functions with Minimal Cost in Softwarized 5G Networks",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3056917","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100728879&doi=10.1109%2fTNSM.2021.3056917&partnerID=40&md5=972f52602cc617c9002010654b109a05"
"DRL-QOR: Deep Reinforcement Learning-Based QoS/QoE-Aware Adaptive Online Orchestration in NFV-Enabled Networks",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3055494","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100454094&doi=10.1109%2fTNSM.2021.3055494&partnerID=40&md5=8aafe0b2b94651c6fd58a50e5c9aa7d6"
"Edge Blockchain Assisted Lightweight Privacy-Preserving Data Aggregation for Smart Grid",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.3048822","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099080580&doi=10.1109%2fTNSM.2020.3048822&partnerID=40&md5=2c080a2d97c9fb1529df8df77cd86b27"
"CANnolo: An Anomaly Detection System Based on LSTM Autoencoders for Controller Area Network",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.3038991","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097160312&doi=10.1109%2fTNSM.2020.3038991&partnerID=40&md5=1a054c90b979a01a9bfb34989d6b3f69"
"OSCAR: On Optimizing Resource Utilization in Live Video Streaming",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3051950","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099725564&doi=10.1109%2fTNSM.2021.3051950&partnerID=40&md5=a11994e56cf0e7198b8de0ad69b1149f"
"Detection and Characterization of Network Anomalies in Large-Scale RTT Time Series",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3050495","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099579103&doi=10.1109%2fTNSM.2021.3050495&partnerID=40&md5=296ecd2d79738f4c4123c3a629795aa3"
"Mobility-Aware Seamless Handover with MPTCP in Software-Defined HetNets",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3050627","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099561615&doi=10.1109%2fTNSM.2021.3050627&partnerID=40&md5=e30fdc0a11d247fc1a3c2fb4037da6f0"
"In-Band Network Monitoring Technique to Support SDN-Based Wireless Networks",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.3044415","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098786031&doi=10.1109%2fTNSM.2020.3044415&partnerID=40&md5=b22bce9f57105c84c31312444cbbef7c"
"WIDS: An Anomaly Based Intrusion Detection System for Wi-Fi (IEEE 802.11) Protocol",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.3036138","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096882939&doi=10.1109%2fTNSM.2020.3036138&partnerID=40&md5=bd8d27ff99ae80a9b692758e526d5c50"
"An Incentive Mechanism-Based Stackelberg Game for Scheduling of LoRa Spreading Factors",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.3027730","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097788396&doi=10.1109%2fTNSM.2020.3027730&partnerID=40&md5=a30728c976dff14801c3f5b388218fbc"
"Spotting Political Social Bots in Twitter: A Use Case of the 2019 Spanish General Election",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.3031573","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097758109&doi=10.1109%2fTNSM.2020.3031573&partnerID=40&md5=511db2bf73dcaed526d88583a8ac3e9d"
"Study of Virtual Network Function Placement in 5G Cloud Radio Access Network",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.3020390","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090476422&doi=10.1109%2fTNSM.2020.3020390&partnerID=40&md5=fbd1173ea5d53af2249918439f2b8e21"
"Fault-Resilient Distributed Detection and Estimation over a SW-WSN Using LCMV Beamforming",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.2988994","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091167586&doi=10.1109%2fTNSM.2020.2988994&partnerID=40&md5=53e80928906becd1f06d574dc8226948"
"Accelerating Virtual Network Functions with Fast-Slow Path Architecture Using eXpress Data Path",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.3000255","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091158178&doi=10.1109%2fTNSM.2020.3000255&partnerID=40&md5=e657455c9ec1cfd0e097402e4684c7c9"
"Botnet Fingerprinting: A Frequency Distributions Scheme for Lightweight Bot Detection",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.2996502","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085762053&doi=10.1109%2fTNSM.2020.2996502&partnerID=40&md5=4f675063689e2f96a1621e16e093ee63"
"5MART: A 5G SMART Scheduling Framework for Optimizing QoS through Reinforcement Learning",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2960849","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086800841&doi=10.1109%2fTNSM.2019.2960849&partnerID=40&md5=d83a7071a452528b80730bf38a4481ad"
"Toward Consistent SDNs: A Case for Network State Fuzzing",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2955790","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086629498&doi=10.1109%2fTNSM.2019.2955790&partnerID=40&md5=40b9fc97231ce02534af5cd94a3f0d88"
"Network Function Offloading through Classification of Elephant Flows",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.2976838","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081322489&doi=10.1109%2fTNSM.2020.2976838&partnerID=40&md5=c64fd43d4fb6c331703b8b243847f1c0"
"CoDeC: A cost-effective and delay-aware SFC deployment",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2949753","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074528506&doi=10.1109%2fTNSM.2019.2949753&partnerID=40&md5=8aa290584d8db3c94b7fb4d63e332685"
"MNO-OTT Collaborative Video Streaming in 5G: The Zero-Rated QoE Approach for Quality and Resource Management",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2942716","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081993326&doi=10.1109%2fTNSM.2019.2942716&partnerID=40&md5=5ac7f57cd6a90d4b69c16939471f3c3b"
"Rolling with confidence: Managing the complexity of DNSSEC operations",2019,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2916176","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089063775&doi=10.1109%2fTNSM.2019.2916176&partnerID=40&md5=34f00410ef34e5192a0f48cb42f5613d"
"On the modeling of multi-point RTT passive measurements for network delay monitoring",2019,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2924812","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068134809&doi=10.1109%2fTNSM.2019.2924812&partnerID=40&md5=63c020b7d0daff63881b746f1419d8c6"
"HiAuth: Hidden authentication for protecting software defined networks",2019,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2909116","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071052564&doi=10.1109%2fTNSM.2019.2909116&partnerID=40&md5=60eb7ae922ab859a4749a3b413e6ae50"
"Dispersing content over networks in information-centric networking",2019,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2898229","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071049635&doi=10.1109%2fTNSM.2019.2898229&partnerID=40&md5=5bdb0158b1af14a85401b992bedb786e"
"Performance evaluation of epidemic content retrieval in DTNs with restricted mobility",2019,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2909108","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071007212&doi=10.1109%2fTNSM.2019.2909108&partnerID=40&md5=6687edc341ade9e7fb10a395f1ca0c02"
"Proactive and Hitless vSDN reconfiguration to balance substrate TCAM utilization: From algorithm design to system prototype",2019,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2901278","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071004588&doi=10.1109%2fTNSM.2019.2901278&partnerID=40&md5=f58ce0569d0df65a61a39e50d95a8d26"
"A fair share for all: TCP-inspired adaptation logic for qoe fairness among heterogeneous HTTP adaptive video streaming clients",2019,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2910380","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070957432&doi=10.1109%2fTNSM.2019.2910380&partnerID=40&md5=8a5c744e0f2632420f44f20b3c649c7d"
"On Progressive Network Recovery from Massive Failures under Uncertainty",2019,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2018.2880155","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056301281&doi=10.1109%2fTNSM.2018.2880155&partnerID=40&md5=8b72b9df12e05f30c73e059066e4a288"
"Scalable Many-Field Packet Classification for Traffic Steering in SDN Switches",2019,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2018.2869403","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053124226&doi=10.1109%2fTNSM.2018.2869403&partnerID=40&md5=07a0a50252b4af75becf543b1a97b486"
"Proximity-aware IaaS in an Edge Computing Environment with User Dynamics",2019,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2929576","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069922528&doi=10.1109%2fTNSM.2019.2929576&partnerID=40&md5=3fc82284ac7be5bd83653c5575fdce05"
"Fast Decision Algorithms for Efficient Access Point Assignment in SDN-Controlled Wireless Access Networks",2019,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2925506","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068111257&doi=10.1109%2fTNSM.2019.2925506&partnerID=40&md5=96a92bf84e102efe69955468a89415f3"
"ACE: Availability-Aware CloudSim Extension",2018,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2018.2879665","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056340914&doi=10.1109%2fTNSM.2018.2879665&partnerID=40&md5=ea4419ed48db40d8454a7065f78bf3fc"
"Optimal Deployment of Configurable Business Processes in Cloud Federations",2018,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2018.2880195","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056334553&doi=10.1109%2fTNSM.2018.2880195&partnerID=40&md5=2ee3f7f828df91c4ed5f2f0834b27e76"
"NFV-Based Architecture for the Interworking between WebRTC and IMS",2018,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2018.2876697","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055029619&doi=10.1109%2fTNSM.2018.2876697&partnerID=40&md5=34a8e49973a35bc40de03d51b2a3bbd4"
"Spatial Popularity and Similarity of Watching Videos in Large-Scale Urban Environment",2018,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2018.2817549","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044258378&doi=10.1109%2fTNSM.2018.2817549&partnerID=40&md5=d3fe657152ab0319df2e1e3ba2052666"
"Enhancing Information Resilience in Disruptive Information-Centric Networks",2018,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2018.2811944","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042879921&doi=10.1109%2fTNSM.2018.2811944&partnerID=40&md5=2da258e3613aa41a722c37384e7f0cf3"
"Utilitarian Placement of Composite Services",2018,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2018.2798413","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040985975&doi=10.1109%2fTNSM.2018.2798413&partnerID=40&md5=6314276020fe6cee8358891c9b1112e7"
"A split architecture approach to terabyte-scale caching in a protocol-oblivious forwarding switch",2017,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2017.2761894","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031813283&doi=10.1109%2fTNSM.2017.2761894&partnerID=40&md5=d3cadcd45c1e8a6a17f71f5bac9bbe59"
"Online-batch joint routing and channel allocation for hybrid data center networks",2017,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2017.2744801","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028564132&doi=10.1109%2fTNSM.2017.2744801&partnerID=40&md5=fa3853e2bcbfaebabdc44861fecef628"
"Cognitively Adjusting Imprecise User Preferences for Service Selection",2017,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2017.2731050","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028908992&doi=10.1109%2fTNSM.2017.2731050&partnerID=40&md5=9b4734c28da6cc6d198de50a583fa06d"
"SigMA: Signaling Framework for Decentralized Network Management Applications",2017,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2017.2723726","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023166889&doi=10.1109%2fTNSM.2017.2723726&partnerID=40&md5=23a99d3b9cf99d2bdb2a333b396f9ad0"
"Subscriber-Driven Interference Detection for Cloud-Based Web Services",2017,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2016.2642838","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015619266&doi=10.1109%2fTNSM.2016.2642838&partnerID=40&md5=4c1e72ee71683dea53cb8c214c871aed"
"Network Flow Query Language - Design, Implementation, Performance, and Applications",2017,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2016.2633511","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015618265&doi=10.1109%2fTNSM.2016.2633511&partnerID=40&md5=863e5f7067cff36a1b3e587f9fc8d627"
"Dynamic Router Performance Control Utilizing Support Vector Machines for Energy Consumption Reduction",2016,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2016.2605640","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027465904&doi=10.1109%2fTNSM.2016.2605640&partnerID=40&md5=60f01565128c17d97561c7682c9e557d"
"Guest Editors' Introduction: Special issue on efficient management of SDN/NFV-based systems - Part II",2015,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2015.2433899","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84933497357&doi=10.1109%2fTNSM.2015.2433899&partnerID=40&md5=2677302b3165b371de54a91cc80f8e9c"
"Differentiated performance management in virtualized environments using nonlinear control",2015,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2015.2394472","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971222164&doi=10.1109%2fTNSM.2015.2394472&partnerID=40&md5=607dffe80596ae96024ee9e685e25049"
"Risk-Aware Energy Scheduling for Edge Computing with Microgrid: A Multi-Agent Deep Reinforcement Learning Approach",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3049381","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099423791&doi=10.1109%2fTNSM.2021.3049381&partnerID=40&md5=bef1b88d443b5ac32c754fbd8a4393a3"
"Trust-Based Blockchain Authorization for IoT",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3077276","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105874171&doi=10.1109%2fTNSM.2021.3077276&partnerID=40&md5=9c89dfe1b96a61e49dd2888255af2fa3"
"A Multi-Dimensional Deep Learning Framework for IoT Malware Classification and Family Attribution",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3075315","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104616996&doi=10.1109%2fTNSM.2021.3075315&partnerID=40&md5=fb0729de297bd8ce37737b5a084674b9"
"Dynamic Offloading and Resource Scheduling for Mobile-Edge Computing with Energy Harvesting Devices",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3069993","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103773273&doi=10.1109%2fTNSM.2021.3069993&partnerID=40&md5=32167e0939c5545d918319c880f44bd8"
"LogClass: Anomalous Log Identification and Classification with Partial Labels",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3055425","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100462322&doi=10.1109%2fTNSM.2021.3055425&partnerID=40&md5=078640322f4d69356f83d40baff113c1"
"A Price-Incentive Resource Auction Mechanism Balancing the Interests between Users and Cloud Service Provider",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.3036989","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096379008&doi=10.1109%2fTNSM.2020.3036989&partnerID=40&md5=03efc9407b4b29bb025d630087c87df4"
"Uncertainty-Aware Resource Provisioning for Network Slicing",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3058139","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101466208&doi=10.1109%2fTNSM.2021.3058139&partnerID=40&md5=030b63e9227865d7256ad6560df3113e"
"Optimized IoT Service Chain Implementation in Edge Cloud Platform: A Deep Learning Framework",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3049824","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099730941&doi=10.1109%2fTNSM.2021.3049824&partnerID=40&md5=901e930b6f29cbcbefe5de241e73fa8a"
"Provisioning Optimization for Determining and Embedding 5G End-to-End Information Centric Network Slice",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.3045051","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098780932&doi=10.1109%2fTNSM.2020.3045051&partnerID=40&md5=c9c3941b6960f87eb0289702d61e8528"
"AEGIS: Detection and Mitigation of TCP SYN Flood on SDN Controller",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.3037124","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096399494&doi=10.1109%2fTNSM.2020.3037124&partnerID=40&md5=67a8a831b8243853e67a0cc5f7629140"
"Estimation of the Quality of Experience during Video Streaming from Facial Expression and Gaze Direction",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.3018303","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097802952&doi=10.1109%2fTNSM.2020.3018303&partnerID=40&md5=fc6dd86c8bbcafbcf1020fb43986d097"
"Deadline-Aware SFC Orchestration under Demand Uncertainty",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.3029749","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097763199&doi=10.1109%2fTNSM.2020.3029749&partnerID=40&md5=db2e9322768437a8cd5dd7cdefd9d870"
"Predictive Cyber Foraging for Visual Cloud Computing in Large-Scale IoT Systems",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.3010497","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089296493&doi=10.1109%2fTNSM.2020.3010497&partnerID=40&md5=f0f01a0b70c9f5ff7a73504919a9bcec"
"Lightweight Misbehavior Detection Management of Embedded IoT Devices in Medical Cyber Physical Systems",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.3007535","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089291797&doi=10.1109%2fTNSM.2020.3007535&partnerID=40&md5=aacbfc8553cf10ecd342087dcddd02c0"
"Joint Progressive Network and Datacenter Recovery after Large-Scale Disasters",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.2983822","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091159131&doi=10.1109%2fTNSM.2020.2983822&partnerID=40&md5=99c1dabe5c98394bf578b669caf8392c"
"GMTA: A Geo-Aware Multi-Agent Task Allocation Approach for Scientific Workflows in Container-Based Cloud",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.2996304","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085750665&doi=10.1109%2fTNSM.2020.2996304&partnerID=40&md5=a42e533cee15477120738a5af5fa4a6b"
"A Sharing Framework for Energy and Computing Resources in Multi-Operator Mobile Networks",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2962725","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086803199&doi=10.1109%2fTNSM.2019.2962725&partnerID=40&md5=d4df02f110e77fdf88b3e02fd3a9c580"
"A Multi-View Subspace Learning Approach to Internet Traffic Matrix Estimation",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.2983329","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086591376&doi=10.1109%2fTNSM.2020.2983329&partnerID=40&md5=09cd8094cbc36b13130221f729844d74"
"Frequency-Minimal Utility-Maximal Moving Target Defense against DDoS in SDN-Based Systems",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.2978425","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081337854&doi=10.1109%2fTNSM.2020.2978425&partnerID=40&md5=3b32fd295e4d140c8e1ca7d7cc2017da"
"A Scalable Approach to SDN Control Plane Management: High Utilization Comes with Low Latency",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.2973222","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079673158&doi=10.1109%2fTNSM.2020.2973222&partnerID=40&md5=ea09fa971ab0ae95e4034a7dee24071c"
"A Novel Markov Decision Process-Based Solution for Improved Quality Prioritized Video Delivery",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2956843","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082031525&doi=10.1109%2fTNSM.2019.2956843&partnerID=40&md5=081377edc72c12de99d446f7e7f25839"
"A Cooperative Green Content Caching Technique for Next Generation Communication Networks",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2944402","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081987648&doi=10.1109%2fTNSM.2019.2944402&partnerID=40&md5=74d0b021d6e7e73e4ccbe3de28587c19"
"Probabilistic Virtual Link Embedding under Demand Uncertainty",2019,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2946949","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076687826&doi=10.1109%2fTNSM.2019.2946949&partnerID=40&md5=98e80728ec9d4561625cc1640c9c5fbd"
"iTeleScope: Softwarized Network Middle-Box for Real-Time Video Telemetry and Classification",2019,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2929511","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069891978&doi=10.1109%2fTNSM.2019.2929511&partnerID=40&md5=9aaba4f92d204bdb54d8f29b463f218d"
"MiniForest: Distributed and Dynamic Multicasting in Datacenter Networks",2019,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2927721","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069526263&doi=10.1109%2fTNSM.2019.2927721&partnerID=40&md5=bd57d3d0c8174e3678774a0e47b5e8ab"
"Trust-aware and Fast Resource Matchmaking for Personalized Collaboration Cloud Service",2019,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2927641","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069523633&doi=10.1109%2fTNSM.2019.2927641&partnerID=40&md5=3ac57b8507fc2eb79ee8d3fa97f799db"
"Optimization Model for Designing Multiple Virtualized Campus Area Networks Coordinating with Wide Area Networks",2018,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2018.2873831","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059051413&doi=10.1109%2fTNSM.2018.2873831&partnerID=40&md5=0ffa100f3433f0197243e7cf2d465241"
"Packet Fan-Out Extension for the pcap Library",2018,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2018.2828939","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045765027&doi=10.1109%2fTNSM.2018.2828939&partnerID=40&md5=04c93ad88badc16d8284999c31f9696c"
"Principal Component-Based Approach for Profile Optimization Algorithms in DOCSIS 3.1",2018,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2018.2828704","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045725976&doi=10.1109%2fTNSM.2018.2828704&partnerID=40&md5=cf590d03d3de9d290ad400647e8fa3e9"
"Effects of C/U Plane Separation and Bearer Aggregation in Mobile Core Network",2018,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2018.2797301","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040962293&doi=10.1109%2fTNSM.2018.2797301&partnerID=40&md5=e91696adf375cc56811d0f2b83d164d7"
"Migration-based dynamic and practical virtual streaming agent placement for mobile adaptive live streaming",2018,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2017.2740432","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028502269&doi=10.1109%2fTNSM.2017.2740432&partnerID=40&md5=bc0e517676227d90d00b77382704ecb2"
"Group Mobility Detection and User Connectivity Models for Evaluation of Mobile Network Functions",2018,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2017.2774293","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035132383&doi=10.1109%2fTNSM.2017.2774293&partnerID=40&md5=4b9a49b6f7d2e7ba0efda1f3ec33e87f"
"Pricing the Volume-Based Data Services in Cellular Wireless Markets",2018,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2017.2768240","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032748164&doi=10.1109%2fTNSM.2017.2768240&partnerID=40&md5=38c4c0e7ca5c5b666ce0dd693bc6690a"
"A Distributed Deployment Algorithm of Process Fragments with Uncertain Traffic Matrix",2017,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2017.2728863","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028862722&doi=10.1109%2fTNSM.2017.2728863&partnerID=40&md5=8701360fbed51a0660fab3b262f407c5"
"Optimally selecting standby virtual routers for node failures in a virtual network environment",2017,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2017.2695492","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020908617&doi=10.1109%2fTNSM.2017.2695492&partnerID=40&md5=e16505b731fee8469b6d3d6219e28d54"
"Loop-Free Convergence with Unordered Updates",2017,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2017.2675921","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020864973&doi=10.1109%2fTNSM.2017.2675921&partnerID=40&md5=f52f7f9ae7b05af4d5a2cc81f9c02ea1"
"Efficient Client Assignment for Client-Server Systems",2016,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2016.2597269","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006515700&doi=10.1109%2fTNSM.2016.2597269&partnerID=40&md5=a3d232137daa07a34cfae3882fac408e"
"Joint Dynamical VNF Placement and SFC Routing in NFV-Enabled SDNs",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3091424","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112186073&doi=10.1109%2fTNSM.2021.3091424&partnerID=40&md5=dc48a74afc1221010f06425ad3c617e8"
