Title,Year,Source title,DOI,Link
"Ultra-Sparse Near-Additive Emulators",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467926","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112371659&doi=10.1145%2f3465084.3467926&partnerID=40&md5=cc0d6819f607fcb78692e69fe4c80d6e"
"Brief Announcement: Classifying Trusted Hardware via Unidirectional Communication",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467948","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112370791&doi=10.1145%2f3465084.3467948&partnerID=40&md5=555da2bd89f63f51ded3369c80c0dc4d"
"Brief Announcement: Detectable Sequential Specifications for Recoverable Shared Objects",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467943","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112366739&doi=10.1145%2f3465084.3467943&partnerID=40&md5=7b7be3d2a297353ddb81a54467add2b0"
"A Thin Self-Stabilizing Asynchronous Unison Algorithm with Applications to Fault Tolerant Biological Networks",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467922","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112359163&doi=10.1145%2f3465084.3467922&partnerID=40&md5=3529219857ba8d4366ca709192b3e2df"
"Strong-Diameter Network Decomposition",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467933","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112347171&doi=10.1145%2f3465084.3467933&partnerID=40&md5=fb9bd3a43ab798c349cb56b5ef28c812"
"Approximate Byzantine Fault-Tolerance in Distributed Optimization",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467902","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111222239&doi=10.1145%2f3465084.3467902&partnerID=40&md5=d92eb4998ab7f896912dca09357c183f"
"Brief Announcement: Linearizability: A Typo",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467944","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109583001&doi=10.1145%2f3465084.3467944&partnerID=40&md5=776d9d88c93ec4bcdd24ed0db98b4f98"
"Long-Lived Snapshots with Polylogarithmic Amortized Step Complexity",2020,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3382734.3406005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090366507&doi=10.1145%2f3382734.3406005&partnerID=40&md5=471560fb7af6e9c9fcdcfe9c5ab44493"
"Extending the Wait-free Hierarchy to Multi-Threaded Systems",2020,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3382734.3405723","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090359149&doi=10.1145%2f3382734.3405723&partnerID=40&md5=877d2cc6b0ed5ffdb44c70708cc44d7d"
"Fine-grained Analysis on Fast Implementations of Distributed Multi-writer Atomic Registers",2020,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3382734.3405698","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090345181&doi=10.1145%2f3382734.3405698&partnerID=40&md5=cf0385d98a9e02ccf8fdde8f8bdf9973"
"Brief Announcement: Resource Competitive Broadcast against Adaptive Adversary in Multi-channel Radio Networks",2020,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3382734.3405697","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090341162&doi=10.1145%2f3382734.3405697&partnerID=40&md5=4c08fad4531f8005308db3e52e703bc2"
"Brief Announcement: Almost-surely Terminating Asynchronous Byzantine Agreement Protocols with a Constant Expected Running Time",2020,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3382734.3404503","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090332635&doi=10.1145%2f3382734.3404503&partnerID=40&md5=a14d47da507df620a75c50f1c9fc4852"
"Asynchronous Byzantine Approximate Consensus in Directed Networks",2020,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3382734.3405724","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090327706&doi=10.1145%2f3382734.3405724&partnerID=40&md5=063f5b898cd49c2e5dc596ed3c8f6bfa"
"Can Uncoordinated Beeps tell Stories?",2020,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3382734.3405699","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090326469&doi=10.1145%2f3382734.3405699&partnerID=40&md5=7c5b2c3de020c97aa99dc2a744c7377e"
"Beyond Alice and Bob: Improved Inapproximability for Maximum Independent Set in CONGEST",2020,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3382734.3405702","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090324436&doi=10.1145%2f3382734.3405702&partnerID=40&md5=e90a0ec05772e4f0b741cead2c0c1788"
"Brief announcement: Self-stabilizing snapshot objects for asynchronous failure-prone networked systems",2019,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3293611.3331584","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071047844&doi=10.1145%2f3293611.3331584&partnerID=40&md5=62341d9590c4e8c0f7993e1896dff831"
"Brief announcement: Layering data structures over skip graphs for increased NUMA locality",2019,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3293611.3331576","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071047562&doi=10.1145%2f3293611.3331576&partnerID=40&md5=537b749e521c3494f7581261ba50e46f"
"Brief announcement: The recoverable consensus hierarchy",2019,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3293611.3331574","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071034824&doi=10.1145%2f3293611.3331574&partnerID=40&md5=65bef65345d1516c77a261c0fffa3b5d"
"From classical to blockchain consensus: What are the exact algorithms?",2019,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3293611.3338022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071025931&doi=10.1145%2f3293611.3338022&partnerID=40&md5=c9b5ccbfa6047328515ce87ea781dc72"
"Brief announcement: Multiparty interactive communication with private channels",2019,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3293611.3331571","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070995141&doi=10.1145%2f3293611.3331571&partnerID=40&md5=e21ace94935cba7430274df2adb27f3c"
"Brief announcement: On mixing eventual and strong consistency bayou revisited",2019,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3293611.3331583","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070993332&doi=10.1145%2f3293611.3331583&partnerID=40&md5=2c9b85e77ab4c3e3b614d42b55d57a6a"
"Brief Announcement: Optimal Distributed Covering Algorithms",2019,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3293611.3331577","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070993257&doi=10.1145%2f3293611.3331577&partnerID=40&md5=85000210e83254c4ee7fcba70cbec343"
"Brief announcement: On site fidelity and the price of ignorance in swarm robotic central place foraging algorithms",2019,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3293611.3331572","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070983262&doi=10.1145%2f3293611.3331572&partnerID=40&md5=31489b026b641813d363ab8da2488a81"
"Constant amortized RMR abortable mutex for CC and DSM",2019,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3293611.3331592","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070972230&doi=10.1145%2f3293611.3331592&partnerID=40&md5=cfee7fe9eb5c50fb9218208f1ffb2d7d"
"Distributed minimum degree spanning trees",2019,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3293611.3331604","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070966271&doi=10.1145%2f3293611.3331604&partnerID=40&md5=49a8e6fb03e861151a17175cc32a1c7f"
"Brief announcement: 2D-stack - A scalable lock-free stack design that continuously relaxes semantics for better performance",2018,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3212734.3212794","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052488298&doi=10.1145%2f3212734.3212794&partnerID=40&md5=e3e9a199dfcb22d03522dd713bc02e9c"
"Brief announcement: MUSIC: Multi-site entry consistency for geo-distributed services",2018,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3212734.3212782","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052465053&doi=10.1145%2f3212734.3212782&partnerID=40&md5=386e79edf612228a3a69ecf9b3992138"
"Brief announcement: Performance prediction for coarse-grained locking",2018,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3212734.3212785","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052448992&doi=10.1145%2f3212734.3212785&partnerID=40&md5=3851cb671956bda63266015fb01d6e40"
"Brief announcement: A local stochastic algorithm for separation in heterogeneous self-organizing particle systems",2018,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3212734.3212792","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052448245&doi=10.1145%2f3212734.3212792&partnerID=40&md5=65115866b6812817d37b748bc430d178"
"Brief announcement: Asynchronous secure distributed computing with transferrable non-equivocation revisited",2018,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3212734.3212777","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052435711&doi=10.1145%2f3212734.3212777&partnerID=40&md5=08bd38a3dc9adc93ebad81f93380fd94"
"Partisan: Enabling real-world protocol evaluation",2018,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3231104.3231106","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052401310&doi=10.1145%2f3231104.3231106&partnerID=40&md5=0814057a4c9cc7f2e06b2975353a3c3f"
"Data distribution method for fast giga-scale hologram generation on a multi-GPU cluster",2018,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3231104.3231105","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052385837&doi=10.1145%2f3231104.3231105&partnerID=40&md5=2c244695a4d2499ce3a1cde26e2057d7"
"Towards a more reliable store-and-forward protocol for mobile text messages",2018,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3231104.3231108","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052382122&doi=10.1145%2f3231104.3231108&partnerID=40&md5=4782077db8f8d78006f840543ff8bce4"
"Scheduling at the edge for assisting cloud real-time systems",2018,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3229774.3229777","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052376073&doi=10.1145%2f3229774.3229777&partnerID=40&md5=e45b0fc209eab4a2801856be1a0b9d1a"
"Enabling exclusive shared access to cloud of things resources",2018,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3229774.3229779","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052367219&doi=10.1145%2f3229774.3229779&partnerID=40&md5=735146c5f741fe258dbc97ce25831efb"
"Brief announcement: Stateless computation",2017,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3087801.3087854","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027888848&doi=10.1145%2f3087801.3087854&partnerID=40&md5=cd939f9a0c17bf84ee321c01788fe752"
"Brief announcement: Object oriented consensus",2017,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3087801.3087867","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027885635&doi=10.1145%2f3087801.3087867&partnerID=40&md5=3e41193cce811cd360541a048ffc2053"
"Brief announcement: Readers of wait-free unbounded registers must write",2017,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3087801.3087859","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027882405&doi=10.1145%2f3087801.3087859&partnerID=40&md5=cb484148133f1a556be0251975a134ce"
"Transactional lock elision meets combining",2017,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3087801.3087838","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027875387&doi=10.1145%2f3087801.3087838&partnerID=40&md5=669ce02f67cfd1c61ecff41ecd2aeaf9"
"Brief announcement: Byzantine-tolerant machine learning",2017,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3087801.3087861","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027863697&doi=10.1145%2f3087801.3087861&partnerID=40&md5=5b8b63a2f2bb68e00251672b1b63cbff"
"Brief announcement: Gossiping with latencies",2017,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3087801.3087846","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027854708&doi=10.1145%2f3087801.3087846&partnerID=40&md5=59249149bfa651323404c285f0fee89f"
"Symmetry breaking with noisy processes",2017,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3087801.3087814","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027848681&doi=10.1145%2f3087801.3087814&partnerID=40&md5=af79e27bed3c1b2110dda043959b3732"
"Brief announcement: Fence insertion for straight-line programs is in P",2017,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3087801.3087849","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027845689&doi=10.1145%2f3087801.3087849&partnerID=40&md5=59e2707200414a264bb6b224a7642dab"
"The cat theorem and performance of transactional distributed systems",2016,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/2955193.2955205","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054864921&doi=10.1145%2f2955193.2955205&partnerID=40&md5=bbb0a84952a9748304a7f05949cd986b"
"DSB-SEIs: A deduplicating secure backup system with encryption intensity selection",2016,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/2955193.2955208","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029430765&doi=10.1145%2f2955193.2955208&partnerID=40&md5=1325758077557bb2e4005684e9de5ce1"
"The price of being adaptive",2015,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/2767386.2767428","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957703055&doi=10.1145%2f2767386.2767428&partnerID=40&md5=278fdea1a8f7bc6dc416853f38ee6f8d"
"Online resource leasing",2015,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/2767386.2767454","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957698568&doi=10.1145%2f2767386.2767454&partnerID=40&md5=f198f86d24157f23843548ad50ec9354"
"Brief announcement: Fast and simple node coloring in the SINR model",2015,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/2767386.2767445","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957678595&doi=10.1145%2f2767386.2767445&partnerID=40&md5=bc67d734083cc91f7ee71888e9de8738"
"Cortical computation",2015,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/2767386.2767452","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957633844&doi=10.1145%2f2767386.2767452&partnerID=40&md5=8dc5e158b51ff489fd3aeaa6818d9468"
"Diversity, Fairness, and Sustainability in Population Protocols",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467940","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112397934&doi=10.1145%2f3465084.3467940&partnerID=40&md5=924ce16e27bd3f8b29af41f120ab4209"
"2021 Principles of Distributed Computing Doctoral Dissertation Award",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3468684","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112397143&doi=10.1145%2f3465084.3468684&partnerID=40&md5=bcc92e1f70dcb146a1a2b5af8e67fb5e"
"Tight Trade-off in Contention Resolution without Collision Detection",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467920","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112397014&doi=10.1145%2f3465084.3467920&partnerID=40&md5=f9f3fc2f09560025b89169c9fee1caab"
"Embedding a Deterministic BFT Protocol in a Block DAG",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467930","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112393172&doi=10.1145%2f3465084.3467930&partnerID=40&md5=aef5b6547d76e0bc39a6f44497645bf9"
"Brief Announcement: On the Message Complexity of Fault-Tolerant Computation: Leader Election and Agreement",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467949","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112392625&doi=10.1145%2f3465084.3467949&partnerID=40&md5=d37d9b4d583e386a9a0b92e12d04421e"
"Stochastic Coordination in Heterogeneous Load Balancing Systems",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467923","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112390929&doi=10.1145%2f3465084.3467923&partnerID=40&md5=2ec52767eddb20e16d584ed1c6022191"
"Interaction-Oriented Programming: An Application Semantics Approach for Engineering Decentralized Applications",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467486","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112387568&doi=10.1145%2f3465084.3467486&partnerID=40&md5=e9ca8efb023f9f54d10d27fb3808d94d"
"Brief Announcement: Making Synchronous BFT Protocols Secure in the Presence of Mobile Sluggish Faults",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467954","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112387393&doi=10.1145%2f3465084.3467954&partnerID=40&md5=c6f34306b6b26fb41b4b9be868dab357"
"Can We Break Symmetry with o(m) Communication?",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467909","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112386345&doi=10.1145%2f3465084.3467909&partnerID=40&md5=6b10e7def455d69bea449a9ff0a7e537"
"Brief Announcement: What's Live? Understanding Distributed Consensus",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467947","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112386190&doi=10.1145%2f3465084.3467947&partnerID=40&md5=b1770dc3f83c86c81098f23c4eb76fc6"
"Comparison Dynamics in Population Protocols",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467915","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112385482&doi=10.1145%2f3465084.3467915&partnerID=40&md5=360727f4f9471e96cfc04bac8b1a2c57"
"Brief Announcement: Malicious Security Comes for Free in Consensus with Leaders",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467953","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112381661&doi=10.1145%2f3465084.3467953&partnerID=40&md5=f1c0ca3265a4e715e6e4dfcf0f8834f2"
"The Space Complexity of Scannable Binary Objects",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467916","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112379947&doi=10.1145%2f3465084.3467916&partnerID=40&md5=fa17ed665a14aa8db2f992357d26721d"
"Brief Announcement: A Randomness-efficient Massively Parallel Algorithm for Connectivity",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467951","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112379083&doi=10.1145%2f3465084.3467951&partnerID=40&md5=2154bf7093aa9eb1a44a5318e66dd148"
"Brief Announcement: A Time and Space Optimal Stable Population Protocol Solving Exact Majority",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467942","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112375612&doi=10.1145%2f3465084.3467942&partnerID=40&md5=689e3eccc7d2aed97dbdb8ef3b186858"
"Revisiting Optimal Resilience of Fast Byzantine Consensus",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467924","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112374727&doi=10.1145%2f3465084.3467924&partnerID=40&md5=0d79577aceafdf5eec659825e4e9b2a3"
"Decision Power of Weak Asynchronous Models of Distributed Computing",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467918","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112372594&doi=10.1145%2f3465084.3467918&partnerID=40&md5=d8261d15991f5a83a029286e7f6fc8f4"
"Differential Privacy and Byzantine Resilience in SGD: Do They Add Up?",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467919","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112370893&doi=10.1145%2f3465084.3467919&partnerID=40&md5=96760a026b9f3c1576b3aea45612d8aa"
"Tight Lower Bound for the RMR Complexity of Recoverable Mutual Exclusion",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467938","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112370712&doi=10.1145%2f3465084.3467938&partnerID=40&md5=7b8b1259609328321599152829b6f25e"
"Brief Announcement: An Improved Distributed Approximate Single Source Shortest Paths Algorithm",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467945","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112369006&doi=10.1145%2f3465084.3467945&partnerID=40&md5=91cbbfe0d27dc981311b15362643c7f6"
"On the Locality of Nash-Williams Forest Decomposition and Star-Forest Decomposition",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467908","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112366139&doi=10.1145%2f3465084.3467908&partnerID=40&md5=6f9d415acf29a331a5fbe38830104ad5"
"A New Way to Achieve Round-Efficient Byzantine Agreement",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467907","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112362108&doi=10.1145%2f3465084.3467907&partnerID=40&md5=005cb73cf5d4a020d539a3972778e0ba"
"Brief Announcement: Wake up and Join Me! An Energy Efficient Algorithm for Maximal Matching in Radio Networks",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467950","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112361720&doi=10.1145%2f3465084.3467950&partnerID=40&md5=a736cafc855ea745aa947203917a6d61"
"The Topology of Randomized Symmetry-Breaking Distributed Computing",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467936","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112361057&doi=10.1145%2f3465084.3467936&partnerID=40&md5=345bb3aed5791534c5f99595bd8f6112"
"Byzantine Agreement and Leader Election: From Classical to the Modern",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467484","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112361046&doi=10.1145%2f3465084.3467484&partnerID=40&md5=62244a2c72535ff66a117d1a592ccc17"
"On Implementing Stabilizing Leader Election with Weak Assumptions on Network Dynamics",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467917","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112358971&doi=10.1145%2f3465084.3467917&partnerID=40&md5=1a7485a559ebf869abae49d8d06e4dd8"
"Brief Announcement: Be Prepared When Network Goes Bad: An Asynchronous View-Change Protocol",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467941","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112356792&doi=10.1145%2f3465084.3467941&partnerID=40&md5=604cc714b1fb2f6edda20b10cb11c270"
"An Efficient Adaptive Partial Snapshot Implementation",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467939","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112355711&doi=10.1145%2f3465084.3467939&partnerID=40&md5=aac290da6d5bd0ec99472a756dd93c49"
"PODC 2021 - Proceedings of the 2021 ACM Symposium on Principles of Distributed Computing",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112354729&partnerID=40&md5=ec177ce6ffaad520440375387dac78ef"
"Reductions and Extension-Based Proofs",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467906","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112353581&doi=10.1145%2f3465084.3467906&partnerID=40&md5=496227b3362a3c631401f176f8f45255"
"Restorable Shortest Path Tiebreaking for Edge-Faulty Graphs",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467913","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112352784&doi=10.1145%2f3465084.3467913&partnerID=40&md5=f5acead606ee87aeb233fcb83ce6fdb4"
"Brief Announcement: Variants of Approximate Agreement on Graphs and Simplicial Complexes",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467946","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112352769&doi=10.1145%2f3465084.3467946&partnerID=40&md5=0a23a0972c7246da13329dfa726a5571"
"Fault-Tolerant Labeling and Compact Routing Schemes",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467929","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112351864&doi=10.1145%2f3465084.3467929&partnerID=40&md5=66ab5d5d3debd41e81f3d30476e61087"
"Brief Announcement: Brokering with Hashed Timelock Contracts is NP-Hard",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467952","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112351112&doi=10.1145%2f3465084.3467952&partnerID=40&md5=8a32e702aefcb3c4c18c24d8936fcaa1"
"Search via Parallel Lévy Walks on Z2",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467921","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112349555&doi=10.1145%2f3465084.3467921&partnerID=40&md5=38dabb2f8468c1a5d07cba4d8deb844e"
"Brief Announcement: Collect in the Presence of Continuous Churn with Application to Snapshots and Lattice Agreement",2020,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3382734.3405709","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090365728&doi=10.1145%2f3382734.3405709&partnerID=40&md5=0087b6f673434e67ec711fc5617adec3"
"From Bezout's Identity to Space-Optimal Election in Anonymous Memory Systems",2020,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3382734.3405727","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090362533&doi=10.1145%2f3382734.3405727&partnerID=40&md5=b432e34c299033b0944f842484df21dd"
"Brief Announcement: Self-stabilizing Systems in Spite of High Dynamics",2020,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3382734.3404502","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090361512&doi=10.1145%2f3382734.3404502&partnerID=40&md5=6938bfed73512814a65ca616f789957f"
