Title,Year,Source title,DOI,Link
"Data profiling - A tutorial",2017,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3035918.3054772","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021226847&doi=10.1145%2f3035918.3054772&partnerID=40&md5=99c69a2ce941f26651ecd8a9a0002fbc"
"All-in-one: Graph processing in RDBMSs revisited",2017,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3035918.3035943","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021199142&doi=10.1145%2f3035918.3035943&partnerID=40&md5=70eade8a5fb70514fc3c1da8a35e085e"
"Towards globally optimal crowdsourcing quality management: The uniform worker setting",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2882953","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979700847&doi=10.1145%2f2882903.2882953&partnerID=40&md5=2be9dae0b7974972c4137ab0e1890c13"
"Hybrid pulling/pushing for I/O-efficient distributed and iterative graph computing",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2882938","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979698312&doi=10.1145%2f2882903.2882938&partnerID=40&md5=b2abb4aa1d176481c2b5c17aef3a3e27"
"Graph indexing for shortest-path finding over dynamic sub-graphs",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2882933","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979680224&doi=10.1145%2f2882903.2882933&partnerID=40&md5=90e77adf12c4ebff72104d9d78394fd4"
"Extracting databases from dark data with DeepDive",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2904442","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979663045&doi=10.1145%2f2882903.2904442&partnerID=40&md5=5c22d4686f7dd3fe0ce354c5fbb9084d"
"Semrod: Secure and efficient MapReduce over hybrid clouds",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2723741","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957601020&doi=10.1145%2f2723372.2723741&partnerID=40&md5=11eef061e31f4eea741d5c8ed161d817"
"Real-time multi-criteria social graph partitioning: A game theoretic approach",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2749450","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957553105&doi=10.1145%2f2723372.2749450&partnerID=40&md5=2dbcca5356212b3d6517f46de2a02da0"
"TEGRA: Table extraction by global record alignment",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2723725","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953868134&doi=10.1145%2f2723372.2723725&partnerID=40&md5=91c56f6ace93be8c519ada2d16303b4b"
"Deep Learning Models for Selectivity Estimation of Multi-Attribute Queries",2020,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3318464.3389741","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086278276&doi=10.1145%2f3318464.3389741&partnerID=40&md5=af1750ef9fc1f98c42e3742899c2d065"
"Finding Related Tables in Data Lakes for Interactive Data Science",2020,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3318464.3389726","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086269959&doi=10.1145%2f3318464.3389726&partnerID=40&md5=ec2ec479b8873c9703a9b61ae273b2d3"
"P-store: An elastic database system with predictive provisioning",2018,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3183713.3190650","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048821650&doi=10.1145%2f3183713.3190650&partnerID=40&md5=2cdca130d9fac0849400737ad983485f"
"DPaxos: Managing data closer to users for low-latency and mobile applications",2018,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3183713.3196928","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048793847&doi=10.1145%2f3183713.3196928&partnerID=40&md5=7842fc892adcb3069cc8131dce091105"
"Interactive mapping specification with exemplar tuples",2017,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3035918.3064028","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021241414&doi=10.1145%2f3035918.3064028&partnerID=40&md5=c02301070f7d8f6543541d2c9fb8bd9e"
"Query centric partitioning and allocation for partially replicated database systems",2017,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3035918.3064052","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021231026&doi=10.1145%2f3035918.3064052&partnerID=40&md5=71c1391110d09c933f98c13496dfb425"
"Generating concise entity matching rules",2017,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3035918.3058739","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021214599&doi=10.1145%2f3035918.3058739&partnerID=40&md5=6f5f7e9058c5505e7e01813af28a8241"
"DAG reduction: Fast Answering reachability queries",2017,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3035918.3035927","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021194754&doi=10.1145%2f3035918.3035927&partnerID=40&md5=8bda9f7b80dd650e8bc61751ba95b419"
"Micro-architectural analysis of in-memory OLTP",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2882916","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979710718&doi=10.1145%2f2882903.2882916&partnerID=40&md5=68a533c5820d3fdd95abba54c3ac709b"
"SharkDB: An in-memory storage system for massive trajectory data",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2735368","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957591663&doi=10.1145%2f2723372.2735368&partnerID=40&md5=3d0af64b1ee55e7ab946f4537b9d2dd5"
"Elastic Machine Learning Algorithms in Amazon SageMaker",2020,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3318464.3386126","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086256378&doi=10.1145%2f3318464.3386126&partnerID=40&md5=fe1740e62ee6584524deabe7707fa169"
"QuickSel: Quick Selectivity Learning with Mixture Models",2020,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3318464.3389727","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086245467&doi=10.1145%2f3318464.3389727&partnerID=40&md5=878f515baec7863e36173ae9b82341f1"
"Lambada: Interactive Data Analytics on Cold Data Using Serverless Cloud Infrastructure",2020,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3318464.3389758","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086236825&doi=10.1145%2f3318464.3389758&partnerID=40&md5=6188a0fb3dfa052fade5506143e9afc9"
"A Comprehensive Benchmark Framework for Active Learning Methods in Entity Matching",2020,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3318464.3380597","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086235419&doi=10.1145%2f3318464.3380597&partnerID=40&md5=75ec7ccedabc21d26169329f0d412eee"
"A layered aggregate engine for analytics workloads",2019,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3299869.3324961","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069523741&doi=10.1145%2f3299869.3324961&partnerID=40&md5=23b7dc8e08db9de525d62e321ad9ffc7"
"Fast general distributed transactions with opacity",2019,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3299869.3300069","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063903606&doi=10.1145%2f3299869.3300069&partnerID=40&md5=6c6756cc259a6fcafa162e33dd9d4b3b"
"ϵktelo: A framework for defining differentially-private computations",2018,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3183713.3196921","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048802707&doi=10.1145%2f3183713.3196921&partnerID=40&md5=da2ad27ee1093c2fccb1d7e2945cf8c7"
"DimBoost: Boosting gradient boosting decision tree to higher dimensions",2018,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3183713.3196892","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048741010&doi=10.1145%2f3183713.3196892&partnerID=40&md5=d9572c3821f6d1c72a7b9a869e216ad4"
"ROBUS: Fair cache allocation for data-parallel workloads",2017,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3035918.3064018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021225026&doi=10.1145%2f3035918.3064018&partnerID=40&md5=ad837a4c5037ea4087ca9cd9a79c55a2"
"Distributed algorithms on exact Personalized PageRank",2017,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3035918.3035920","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021202511&doi=10.1145%2f3035918.3035920&partnerID=40&md5=abb707785398c04a53a618d74a3a5766"
"VectorH: Taking SQL-on-Hadoop to the next level",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2903742","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979710919&doi=10.1145%2f2882903.2903742&partnerID=40&md5=75fdb53e92f009c7e9f1af2fc380609e"
"Adaptive logging: Optimizing logging and recovery costs in distributed in-memory databases",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2915208","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979703344&doi=10.1145%2f2882903.2915208&partnerID=40&md5=0dcc59fcf006251834d78348ccd81cc3"
"SQL schema design: Foundations, normal forms, and normalization",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2915239","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979656444&doi=10.1145%2f2882903.2915239&partnerID=40&md5=5b6e2885d36a270b96595e7bb17fc845"
"SPCA: Scalable principal component analysis for big data on distributed platforms",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2751520","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957607832&doi=10.1145%2f2723372.2751520&partnerID=40&md5=8650bdd892d21d556a85a249910b9065"
"Smooth task migration in Apache Storm",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2764941","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957601507&doi=10.1145%2f2723372.2764941&partnerID=40&md5=8d7ba45b6f717e8f14285822ce86e8d1"
"RBench: Application-specific RDF benchmarking",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2746479","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957552640&doi=10.1145%2f2723372.2746479&partnerID=40&md5=afd7040486f69954ca51a2eef6b38a66"
"Authenticated online data integration services",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2747649","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957545032&doi=10.1145%2f2723372.2747649&partnerID=40&md5=3e6eb1c77406caaf60b88ae93f96e9f9"
"AliCoCo: Alibaba E-commerce Cognitive Concept Net",2020,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3318464.3386132","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086252993&doi=10.1145%2f3318464.3386132&partnerID=40&md5=e44e05fa9aa6cc0ad7534e24b55895bc"
"Truss-based Community Search over Large Directed Graphs",2020,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3318464.3380587","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085856331&doi=10.1145%2f3318464.3380587&partnerID=40&md5=ef974165226831001def6a210a9a0f43"
"Quickinsights: Quick and automatic discovery of insights from multi-dimensional data",2019,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3299869.3314037","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069516641&doi=10.1145%2f3299869.3314037&partnerID=40&md5=0af3423e48151c46f91e0bf99b517f2e"
"Scaling distance labeling on small-world networks",2019,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3299869.3319877","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069465182&doi=10.1145%2f3299869.3319877&partnerID=40&md5=b9c64aa637f89dbfd81c69b895e60106"
"MISTIQUE: A system to store and query model intermediates for model diagnosis",2018,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3183713.3196934","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048834917&doi=10.1145%2f3183713.3196934&partnerID=40&md5=87883770799dcbad7e4c27eae8150d6c"
"Data sketches for disaggregated subset sum and frequent item estimation",2018,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3183713.3183759","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048803775&doi=10.1145%2f3183713.3183759&partnerID=40&md5=fe958f877298035625d956522f579ff2"
"Distributed lock management with RDMA: Decentralization without starvation",2018,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3183713.3196890","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048761321&doi=10.1145%2f3183713.3196890&partnerID=40&md5=5de95862b6d0bc19fb772e6208ea8c80"
"Incremental view maintenance with triple lock factorization benefits",2018,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3183713.3183758","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048394259&doi=10.1145%2f3183713.3183758&partnerID=40&md5=dbb818c9eb8efec1904d9fb9384f9226"
"QFix: Diagnosing errors through query histories",2017,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3035918.3035925","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021248972&doi=10.1145%2f3035918.3035925&partnerID=40&md5=65185b6cc77ce741876bc460f4bcfc20"
"Visual graph query construction and refinement",2017,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3035918.3056418","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021208118&doi=10.1145%2f3035918.3056418&partnerID=40&md5=1657558fef27c37aa67dc91032aba0aa"
"Sharing-aware outlier analytics over high-volume data streams",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2882920","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979695896&doi=10.1145%2f2882903.2882920&partnerID=40&md5=46ad98feeac353c964c2253bf3eca08b"
"Extracting equivalent SQL from imperative code in database applications",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2882926","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979692001&doi=10.1145%2f2882903.2882926&partnerID=40&md5=628c778b4f83b0ffe3348af4f81fc17e"
"Adding counting quantifiers to graph patterns",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2882937","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979691963&doi=10.1145%2f2882903.2882937&partnerID=40&md5=9652352485b315f5d6a5397268143e3c"
"Matrix sketching over sliding windows",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2915228","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979687044&doi=10.1145%2f2882903.2915228&partnerID=40&md5=b8e7ae880e55641e694e42354bbea90b"
"FERARI: A prototype for complex event processing over streaming multi-cloud platforms",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2899395","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979656555&doi=10.1145%2f2882903.2899395&partnerID=40&md5=399529f61f00e0065908f452199a1821"
"Exploiting matrix dependency for efficient distributed matrix computation",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2723712","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957553771&doi=10.1145%2f2723372.2723712&partnerID=40&md5=be23cd81b839da3bc97bc861b6e8bf16"
"A Study of the Fundamental Performance Characteristics of GPUs and CPUs for Database Analytics",2020,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3318464.3380595","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086237093&doi=10.1145%2f3318464.3380595&partnerID=40&md5=dffab7fbe793319a917cc95ecd14629a"
"Distance-generalized Core Decomposition",2019,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3299869.3324962","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069544157&doi=10.1145%2f3299869.3324962&partnerID=40&md5=4a04f2e3eb84ccdcc179baa82a0ad3b1"
"PRSiM: Sublinear time Simrank computation on large power-law graphs",2019,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3299869.3319873","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069541330&doi=10.1145%2f3299869.3319873&partnerID=40&md5=5b7df5425b25902109041e83d2e5e6b7"
"Designing succinct secondary indexing mechanism by exploiting column correlations",2019,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3299869.3319861","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069495949&doi=10.1145%2f3299869.3319861&partnerID=40&md5=ce59be39d3c783997e641440ddb2d73c"
"Unboundedness and efficiency of truss maintenance in evolving graphs",2019,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3299869.3300082","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069442142&doi=10.1145%2f3299869.3300082&partnerID=40&md5=c71e920a602fd95edacee43caad9a27c"
"DBPal: A learned NL-interface for databases",2018,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3183713.3193562","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048826231&doi=10.1145%2f3183713.3193562&partnerID=40&md5=32571a911669e70910e40d0cf74c4e87"
"When query authentication meets fine-grained access control: A zero-knowledge approach",2018,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3183713.3183741","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048820745&doi=10.1145%2f3183713.3183741&partnerID=40&md5=f43a348da955a5fb87edca90a04adbcd"
"Automatically leveraging MapReduce frameworks for data-intensive applications",2018,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3183713.3196891","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048811360&doi=10.1145%2f3183713.3196891&partnerID=40&md5=d676300dfa2fe40ac1ad668ad6c367e7"
"Navigating the data lake with datamaran: Automatically extracting structure from log datasets",2018,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3183713.3183746","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048806061&doi=10.1145%2f3183713.3183746&partnerID=40&md5=c3184328fa26a0d3c13c3ed1a71693a9"
"Adaptive optimization of very large join queries",2018,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3183713.3183733","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048802184&doi=10.1145%2f3183713.3183733&partnerID=40&md5=83619630ac3477834da420c60d69dc87"
"Sketching linear classifiers over data streams",2018,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3183713.3196930","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048746411&doi=10.1145%2f3183713.3196930&partnerID=40&md5=704c685625bf229391691296aa32a81e"
"ACIDRain: Concurrency-related attacks on database-backed web applications",2017,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3035918.3064037","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021243783&doi=10.1145%2f3035918.3064037&partnerID=40&md5=3a62ac2af4e9ef671d545a2d0764ec27"
"Efficient computation of top-k frequent terms over spatio-temporal ranges",2017,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3035918.3064032","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021201842&doi=10.1145%2f3035918.3064032&partnerID=40&md5=14bf95a896531240a8cff52cace348d5"
"Crowdsourced top-k queries by confidence-aware pairwise judgments",2017,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3035918.3035953","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021193478&doi=10.1145%2f3035918.3035953&partnerID=40&md5=c38086fb65dc4253893ac1385e646a84"
"The ART of practical synchronization",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2933349.2933352","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046397788&doi=10.1145%2f2933349.2933352&partnerID=40&md5=0dcfdaab0730d1c6c89897382de6766b"
"Range-based obstructed nearest neighbor queries",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2915234","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979704147&doi=10.1145%2f2882903.2915234&partnerID=40&md5=26d21b1f63e9a29387d0e2e9c79955ea"
"Learning-based cleansing for indoor RFID data",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2882907","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979655757&doi=10.1145%2f2882903.2882907&partnerID=40&md5=52396cd01cdf5e8dd2dad88e8377f3b0"
"The minimum Wiener connector problem",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2749449","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957565166&doi=10.1145%2f2723372.2749449&partnerID=40&md5=69c97bc8cd0bb02fdd250c0f119e440e"
"Diverse and proportional size-l object summaries for keyword search",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2737783","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957539582&doi=10.1145%2f2723372.2737783&partnerID=40&md5=3a67b3b2348077fdd720fa35cf94af05"
"Qd-tree: Learning Data Layouts for Big Data Analytics",2020,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3318464.3389770","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086276156&doi=10.1145%2f3318464.3389770&partnerID=40&md5=1fb36c7d0acf7fe8b8bf8f99d3bf175a"
"Starling: A Scalable Query Engine on Cloud Functions",2020,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3318464.3380609","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086265815&doi=10.1145%2f3318464.3380609&partnerID=40&md5=8943a1b0edea4db1348ae8c314f7f11f"
"Active Learning for ML Enhanced Database Systems",2020,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3318464.3389768","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086227451&doi=10.1145%2f3318464.3389768&partnerID=40&md5=6608450f94e4f211aa666c40e44c87c1"
"A Transactional Perspective on Execute-order-validate Blockchains",2020,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3318464.3389693","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086225919&doi=10.1145%2f3318464.3389693&partnerID=40&md5=aeb7cb844090db97d690201edbe8de9c"
"SkinnerdB: Regret-bounded query evaluation via reinforcement learning",2019,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3299869.3300088","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069520776&doi=10.1145%2f3299869.3300088&partnerID=40&md5=e4a5be8800f60a1a07d2645f0f228eb2"
"State of public and private blockchains: Myths and reality",2019,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3299869.3314116","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069433566&doi=10.1145%2f3299869.3314116&partnerID=40&md5=b6940d6a56515178d24d35b9fda8edef"
"Pinot: Realtime OLAP for 530 million users",2018,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3183713.3190661","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048808007&doi=10.1145%2f3183713.3190661&partnerID=40&md5=b6feac8ba232fd47fc807eaa6aa6811d"
"Column sketches: A scan accelerator for rapid and robust predicate evaluation",2018,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3183713.3196911","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048799789&doi=10.1145%2f3183713.3196911&partnerID=40&md5=8f1cf797617ea1beb243365642318835"
"DeepEye: Creating good data visualizations by keyword search",2018,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3183713.3193545","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048796160&doi=10.1145%2f3183713.3193545&partnerID=40&md5=bab16de6bf124034ca186afd29e5a6ff"
"Differential privacy in the wild: A tutorial on current practices & open challenges",2017,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3035918.3054779","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021230448&doi=10.1145%2f3035918.3054779&partnerID=40&md5=20feefbd94f832af126524915c059cee"
"Coarsening massive influence networks for scalable diffusion analysis",2017,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3035918.3064045","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021228746&doi=10.1145%2f3035918.3064045&partnerID=40&md5=0d5c682263352541f72b3f7016040c6a"
"Big graph analytics systems",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2912566","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979695582&doi=10.1145%2f2882903.2912566&partnerID=40&md5=042bffdd5d6ce42c47ec9caccae45762"
"High-performance geospatial analytics in HyPerSpace",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2899412","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979663044&doi=10.1145%2f2882903.2899412&partnerID=40&md5=4f54ad57edb3adf8430d9871fe978c1c"
"PrivateClean: Data cleaning and differential privacy",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2915248","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979656533&doi=10.1145%2f2882903.2915248&partnerID=40&md5=37807da0fcfc77aadc358a1799992906"
"ROLL: Fast in-memory generation of gigantic scale-free networks",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2882964","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979652118&doi=10.1145%2f2882903.2882964&partnerID=40&md5=c0435d1c7d5c4b6f0ef42e883e3960cb"
"Skew-aware join optimization for array databases",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2723709","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957604356&doi=10.1145%2f2723372.2723709&partnerID=40&md5=5a67002a598fa299a5332f1bafc8f26e"
"STORM: Spatio-temporal online reasoning and management of large spatio-temporal data",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2735373","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957590512&doi=10.1145%2f2723372.2735373&partnerID=40&md5=c1d830a931785046a9e88ab433bcca99"
"Madeus: Database live migration middleware under heavy workloads for cloud environment",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.272458","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957586363&doi=10.1145%2f2723372.272458&partnerID=40&md5=6382238c7d6c80fa8c918c9b55fa3244"
"Optimistic recovery for iterative dataflows in action",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2735372","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957567949&doi=10.1145%2f2723372.2735372&partnerID=40&md5=3d2a3c1011e44cde171c0820522827b1"
"Theoretically-Efficient and Practical Parallel DBSCAN",2020,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3318464.3380582","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086260527&doi=10.1145%2f3318464.3380582&partnerID=40&md5=a1f2230d1fbea10d55ca0e2d9a8a75d0"
"Effective Travel Time Estimation: When Historical Trajectories over Road Networks Matter",2020,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3318464.3389771","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086254965&doi=10.1145%2f3318464.3389771&partnerID=40&md5=029cbfdde185e772c94b4741df0d0f9a"
