Title,Year,Source title,DOI,Link
"Who's Debugging the Debuggers? Exposing Debug Information Bugs in Optimized Binaries",2021,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/3445814.3446695","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104751518&doi=10.1145%2f3445814.3446695&partnerID=40&md5=77c4bfda47673bf0c3c879f8b4672d7f"
"Rhythmic pixel regions: Multi-resolution visual sensing system towards high-precision visual computing at low power",2021,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/3445814.3446737","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104749371&doi=10.1145%2f3445814.3446737&partnerID=40&md5=727ea2f887f91e4097c73d7689c6ab10"
"BCD deduplication: Effective memory compression using partial cache-line deduplication",2021,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/3445814.3446722","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104738798&doi=10.1145%2f3445814.3446722&partnerID=40&md5=ba944966a5d81226dd9dcbddfae2881c"
"Statistical robustness of Markov chain Monte Carlo accelerators",2021,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/3445814.3446697","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104734374&doi=10.1145%2f3445814.3446697&partnerID=40&md5=6ca792fb88214982640e376b36cc0dbc"
"BayesPerf: Minimizing performance monitoring errors using Bayesian statistics",2021,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/3445814.3446739","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104732867&doi=10.1145%2f3445814.3446739&partnerID=40&md5=0a27aa9bfa41c35f3049a78fd21050fb"
"LifeStream: A high-performance stream processing engine for periodic streams",2021,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/3445814.3446725","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104717944&doi=10.1145%2f3445814.3446725&partnerID=40&md5=281f7c1dcdef9ab57ee1ebf4f0b12b58"
"PIBE: Practical kernel control-flow hardening with profile-guided indirect branch elimination",2021,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/3445814.3446740","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104704092&doi=10.1145%2f3445814.3446740&partnerID=40&md5=02d57d2bc2160f2415604ffdc6c99763"
"Effective simulation and debugging for a high-level hardware language using software compilers",2021,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/3445814.3446720","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104691031&doi=10.1145%2f3445814.3446720&partnerID=40&md5=f3bb48405550e3ba4531f799a578d4c6"
"Accelerating legacy string kernels via bounded automata learning",2020,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/3373376.3378503","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082402002&doi=10.1145%2f3373376.3378503&partnerID=40&md5=31e01abe8aa1db50ac63216985db3bfe"
"Klotski: Efficient obfuscated execution against controlled-channel attacks",2020,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/3373376.3378487","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082387153&doi=10.1145%2f3373376.3378487&partnerID=40&md5=23635aca4b012c6590dd5f73aff03a03"
"SAC: A co-design cache algorithm for emerging SMR-based high-density disks",2020,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/3373376.3378474","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082385801&doi=10.1145%2f3373376.3378474&partnerID=40&md5=70d4eb1794c641c7f07cba3901f7efc7"
"0Sim: Preparing system software for a world with terabyte-scale memories",2020,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/3373376.3378451","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082382811&doi=10.1145%2f3373376.3378451&partnerID=40&md5=d0f28ccc1ca1d4eb2f4f56103d84efb6"
"Safer Program Behavior Sharing through Trace Wringing",2019,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/3297858.3304074","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064699019&doi=10.1145%2f3297858.3304074&partnerID=40&md5=982eef1ea5dafc5f248876a165eb0b76"
"Automatic hierarchical parallelization of linear recurrences",2018,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/3173162.3173168","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045412176&doi=10.1145%2f3173162.3173168&partnerID=40&md5=b0422c822f8199e28945c5c29f5e1fe4"
"Hardware multithreaded transactions",2018,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/3173162.3173172","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045402329&doi=10.1145%2f3173162.3173172&partnerID=40&md5=8b3ff9794753ce4c9213ec0f5a2f1885"
"Improving datacenter efficiency",2017,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/3037697.3046426","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021954007&doi=10.1145%2f3037697.3046426&partnerID=40&md5=5d32505307877033ba29f368a796ee98"
"Architectural support for dynamic linking",2015,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/2694344.2694392","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939176865&doi=10.1145%2f2694344.2694392&partnerID=40&md5=fb5e654bd9caca7492fa98ed7d802d0e"
"HerQules: Securing programs via hardware-enforced message queues",2021,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/3445814.3446736","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104811005&doi=10.1145%2f3445814.3446736&partnerID=40&md5=df18b1eddcde37ef949042d44b3cd7dd"
"Logical abstractions for noisy variational Quantum algorithm simulation",2021,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/3445814.3446750","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104795033&doi=10.1145%2f3445814.3446750&partnerID=40&md5=fb73264a7d33f134d70bf0709cacd7ff"
"Scalable FSM parallelization via path fusion and higher-order speculation",2021,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/3445814.3446705","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104792527&doi=10.1145%2f3445814.3446705&partnerID=40&md5=6cc0e6c6737986170be0f2e454af869f"
"Training for multi-resolution inference using reusable quantization terms",2021,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/3445814.3446741","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104783641&doi=10.1145%2f3445814.3446741&partnerID=40&md5=d799d2329aea6b1730cda21a3d20a612"
"Orchestrated trios: Compiling for efficient communication in Quantum programs with 3-Qubit gates",2021,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/3445814.3446718","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104782720&doi=10.1145%2f3445814.3446718&partnerID=40&md5=cb93ec7e08a4ef146fa61c603ebc8520"
"DiAG: A dataflow-inspired architecture for general-purpose processors",2021,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/3445814.3446703","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104776750&doi=10.1145%2f3445814.3446703&partnerID=40&md5=c5e5d80d65addd72f6edb71e9aa1446c"
"Proceedings of the 26th ACM International Conference on Architectural Support for Programming Languages and Operating Systems, ASPLOS 2021",2021,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104771121&partnerID=40&md5=380333da35a1ca38439a2ab95e08659f"
"NeuroEngine: A hardware-based event-driven simulation system for advanced brain-inspired computing",2021,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/3445814.3446738","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104742676&doi=10.1145%2f3445814.3446738&partnerID=40&md5=6946483bfdc8f292a7e8848cbd304b13"
"C11Tester: A race detector for C/C++ atomics",2021,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/3445814.3446711","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104735661&doi=10.1145%2f3445814.3446711&partnerID=40&md5=beda4cfba0ed83bf06106cacb64be27e"
"ASPLOS 2021 Program Chairs' Message",2021,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104735167&partnerID=40&md5=3b8de680e3e29be2528723bc14df053d"
"ASPLOS 2021 General Chair's Message",2021,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104733822&partnerID=40&md5=4c55a4f2df40161c9f6f8e45f14961b6"
"Judging a type by its pointer: Optimizing GPU virtual functions",2021,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/3445814.3446734","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104717436&doi=10.1145%2f3445814.3446734&partnerID=40&md5=f16f5678ecfcdc7ac180544f43b42044"
"Language-parametric compiler validation with application to LLVM",2021,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/3445814.3446751","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104708517&doi=10.1145%2f3445814.3446751&partnerID=40&md5=8e2efc73d97c3716a369d26a9b23437e"
"SherLock: Unsupervised synchronization-operation inference",2021,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/3445814.3446754","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104703945&doi=10.1145%2f3445814.3446754&partnerID=40&md5=5ff0983320a67407211fac5697b17156"
"Neural architecture search as program transformation exploration",2021,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/3445814.3446753","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104702126&doi=10.1145%2f3445814.3446753&partnerID=40&md5=a0110f39d41e29dcd809b21824eba24a"
"Probabilistic profiling of stateful data planes for adversarial testing",2021,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/3445814.3446764","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104690558&doi=10.1145%2f3445814.3446764&partnerID=40&md5=ea8a94b6b95e5e031d02bf2850bd0883"
"Welcome message from the general chair",2020,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082414002&partnerID=40&md5=3f4ecd67b4637048fab82aa3795f6ab5"
"Letter from the program chairs",2020,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082413348&partnerID=40&md5=5c2aacbae5e20cb146a62b1b2c393bc0"
"ASPLOS 2020 - 25th International Conference on Architectural Support for Programming Languages and Operating Systems",2020,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082408933&partnerID=40&md5=cec19f282a990a12be76a94a963f1f7d"
"Vortex: Extreme-performance memory abstractions for data-intensive streaming applications",2020,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/3373376.3378527","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082388825&doi=10.1145%2f3373376.3378527&partnerID=40&md5=7a4631bd37e8f98074b253edb7cb1c95"
"Noise-aware dynamical system compilation for analog devices with LEGNO",2020,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/3373376.3378449","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082387756&doi=10.1145%2f3373376.3378449&partnerID=40&md5=17b80184f6c18ba2d27e96c7d4117ec9"
"Fair write attribution and allocation for consolidated flash cache",2020,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/3373376.3378502","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082381216&doi=10.1145%2f3373376.3378502&partnerID=40&md5=060ce453ba8dcc97ebe3eaa23fba7efb"
"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS",2019,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064698860&partnerID=40&md5=2d45ecd93e540036816c0ea67040cf28"
"ASPLOS 2019 General Chairs' Message",2019,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064653702&partnerID=40&md5=c6dc62f7813a2d987a67cd31bc1df88c"
"A Case for Lease-Based, Utilitarian Resource Management on Mobile Devices",2019,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/3297858.3304057","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064614644&doi=10.1145%2f3297858.3304057&partnerID=40&md5=7c3c8cd5eed2915e52453317959166ea"
"Message from the Program Chairs",2019,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064602516&partnerID=40&md5=483998d35ff05f8e1e5a465a9262c41f"
"Message from the program chairs",2018,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046060308&partnerID=40&md5=62bc60de6d07cc0dcb02ac977d35b0e7"
"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS",2018,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046057225&partnerID=40&md5=9c159bff846cf84caa915e7ff08e0c1f"
"ASPLOS 2018 general chairs' message",2018,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046053609&partnerID=40&md5=85ad800312040125e213373ce52b7dbf"
"Static detection of event-based races in Android apps",2018,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/3173162.3173173","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045414013&doi=10.1145%2f3173162.3173173&partnerID=40&md5=6f720f2ca3d2a0bbc2eee0b2e93cdb81"
"DLibOS: Performance and protection with a network-on-chip",2018,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/3173162.3173209","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045407972&doi=10.1145%2f3173162.3173209&partnerID=40&md5=a4a4a59309cdce9960be7817f933bd95"
"Time dilation and contraction for programmable analog devices with Jaunt",2018,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/3173162.3173179","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045390887&doi=10.1145%2f3173162.3173179&partnerID=40&md5=025fb20ac8a28549b114a74b92ec7570"
"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS",2017,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046057129&partnerID=40&md5=5053d2f278601819627a55b4b5b879a1"
"Enabling lightweight transactions with Precision time",2017,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/3037697.3037722","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021930845&doi=10.1145%2f3037697.3037722&partnerID=40&md5=af8c37c88d6df6c25e5b65c63e88604d"
"ASPLOS 2017 program chair's message",2017,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021904507&partnerID=40&md5=2f951bbff2184e9ed3adf39cbd6cfa73"
"ASPLOS 2017 general chair's message",2017,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021870583&partnerID=40&md5=a3388a690c19846683552a5dc848273c"
"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS",2016,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975322191&partnerID=40&md5=2df315fd1e2e120af2b33603057f3b46"
"ASPLOS 2016 program chair's message",2016,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/2872362.2872396a","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975302950&doi=10.1145%2f2872362.2872396a&partnerID=40&md5=eaaaff7fad97369dace2e644ea69a5aa"
"Synopsis of the ASPLOS '16 wild and crazy ideas (WACI) invited-speakers session",2016,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS","10.1145/2872362.2876512","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975267304&doi=10.1145%2f2872362.2876512&partnerID=40&md5=93cdb8d5f88e8558d04605d55a7ac7e9"
"ASPLOS 2016 general chair's message",2016,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975256389&partnerID=40&md5=509391176554c709c5ba92d79414b04c"
"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS",2015,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119304660&partnerID=40&md5=0a67cf161595bb2843f42beaa66ea9a8"
"ASPLOS 2015 general chairs' welcome",2015,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939163821&partnerID=40&md5=61725c7cc877db93f211f75fc6a12930"
"ASPLOS 2015 program chair's message",2015,"International Conference on Architectural Support for Programming Languages and Operating Systems - ASPLOS",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939132562&partnerID=40&md5=b1ae459a95ec13f1ad34d2b2c7745ea2"
