Title,Year,Source title,DOI,Link
"Automatic sarcasm detection: A survey",2017,"ACM Computing Surveys","10.1145/3124420","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030700921&doi=10.1145%2f3124420&partnerID=40&md5=eb2942f813a3e0fa00e8680b1fe93cca"
"Anticipatory mobile computing: A survey of the state of the art and research challenges",2015,"ACM Computing Surveys","10.1145/2693843","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920129025&doi=10.1145%2f2693843&partnerID=40&md5=6ad1e0ca21355613027b5e6c97280d0d"
"Socializing the semantic gap: A comparative survey on image tag assignment, refinement, and retrieval",2016,"ACM Computing Surveys","10.1145/2906152","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975263305&doi=10.1145%2f2906152&partnerID=40&md5=4215ce341f7967cc51c291a3bb51a7a6"
"Foundations of modern query languages for graph databases",2017,"ACM Computing Surveys","10.1145/3104031","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030660716&doi=10.1145%2f3104031&partnerID=40&md5=e1a0cd64f21c539ac1acff84f210b0f5"
"Foundations of session types and behavioural contracts",2016,"ACM Computing Surveys","10.1145/2873052","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964545102&doi=10.1145%2f2873052&partnerID=40&md5=9e65fc56e18356fe5490706f91d3d25d"
"QoS-aware autonomic resource management in cloud computing: A systematic review",2015,"ACM Computing Surveys","10.1145/2843889","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954223549&doi=10.1145%2f2843889&partnerID=40&md5=cf1dc3e15725250705b5bb716531bba1"
"Software vulnerability analysis and discovery using machine-learning and data-mining techniques: A survey",2017,"ACM Computing Surveys","10.1145/3092566","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028661488&doi=10.1145%2f3092566&partnerID=40&md5=2dbe844363b4a390f5415ae059f9e617"
"The experience sampling method on mobile devices",2017,"ACM Computing Surveys","10.1145/3123988","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040230477&doi=10.1145%2f3123988&partnerID=40&md5=75747db1856f19d9e6b697499f586161"
"A survey of research into mixed criticality systems",2017,"ACM Computing Surveys","10.1145/3131347","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037361246&doi=10.1145%2f3131347&partnerID=40&md5=d5001991879292e3112657cb80419b96"
"Game theory for cyber security and privacy",2017,"ACM Computing Surveys","10.1145/3057268","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019898776&doi=10.1145%2f3057268&partnerID=40&md5=9fdc3451a662c899556a15a6264174a4"
"Energy efficiency techniques in cloud computing: A survey and taxonomy",2015,"ACM Computing Surveys","10.1145/2742488","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945913595&doi=10.1145%2f2742488&partnerID=40&md5=10b701df7c4fbc8c1d4b6e9a9d61fff7"
"Deep Learning for Anomaly Detection: A Review",2021,"ACM Computing Surveys","10.1145/3439950","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102487714&doi=10.1145%2f3439950&partnerID=40&md5=ac3c57d5072e456e0b8c6b44e1ffc70b"
"Spatio-temporal analysis of team sports",2017,"ACM Computing Surveys","10.1145/3054132","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017457869&doi=10.1145%2f3054132&partnerID=40&md5=a1916cc4ac09f69d6ec9aa17931408a8"
"Software platforms for smart cities: Concepts, requirements, challenges, and a unified reference architecture",2017,"ACM Computing Surveys","10.1145/3124391","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040256528&doi=10.1145%2f3124391&partnerID=40&md5=89ceaa9552896f4114c9e713861cf189"
"A survey on end-edge-cloud orchestrated network computing paradigms: Transparent computing, mobile edge computing, fog computing, and cloudlet",2019,"ACM Computing Surveys","10.1145/3362031","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074171285&doi=10.1145%2f3362031&partnerID=40&md5=8f1bbf00ca809bdbeb6b969516d69651"
"A survey on systems security metrics",2016,"ACM Computing Surveys","10.1145/3005714","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007019660&doi=10.1145%2f3005714&partnerID=40&md5=d91dd41dd8bbfd8ca5015aedbb1c644d"
"Ensuring security and privacy preservation for cloud data services",2016,"ACM Computing Surveys","10.1145/2906153","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975078911&doi=10.1145%2f2906153&partnerID=40&md5=dbed8cf5ab340ce53a37a423f2c51205"
"How generative adversarial networks and their variants work: An overview",2019,"ACM Computing Surveys","10.1145/3301282","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062420736&doi=10.1145%2f3301282&partnerID=40&md5=f4c10eb248d4cf7c73c111825df08d7e"
"Resource management in fog/Edge computing: A survey on architectures, infrastructure, and algorithms",2019,"ACM Computing Surveys","10.1145/3326066","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072407747&doi=10.1145%2f3326066&partnerID=40&md5=2ec633c167e47d582095103c44b7246e"
"Quality evaluation of solution sets in multiobjective optimisation: A survey",2019,"ACM Computing Surveys","10.1145/3300148","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063352955&doi=10.1145%2f3300148&partnerID=40&md5=cd79dd2d74bd31074c446e6fe6ef517b"
"A manifesto for future generation cloud computing: Research directions for the next decade",2019,"ACM Computing Surveys","10.1145/3241737","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061443613&doi=10.1145%2f3241737&partnerID=40&md5=6bae7a0f306821d76624ca5a73286fd4"
